(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.5448512585812357
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)|0.4890160183066362
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.545766590389016
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0)|0.5128146453089244
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0)|0.48489702517162475
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0)|0.49656750572082375
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0)|0.4839816933638444
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.46727688787185356
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.5089244851258581
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.5263157894736842
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.5720823798627003
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0)|0.5244851258581236
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.5427917620137299
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0)|0.5773455377574372
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0)|0.5130434782608696
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)|0.5544622425629291
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0)|0.4917620137299771
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)|0.4695652173913043
(0.5552950487800741,0.572980312287848,0.0,0.6715176597588828,0.4969450101832994,0.21592644411026402,0.6338385436619477,0.5322471147318398,0.17057832387918417,0.5552950487800741,0.572980312287848,0.0,0.5813656505835483,0.5444670739986422,0.09437511786540576,0.6606531149274081,0.4969450101832994,0.21539354900679508,0.65995440411614,0.4955872369314325,0.22323483477062347,0.6798006519603141,0.506449422946368,0.2336054769068532,0.49939168185228855,0.572980312287848,0.0,0.6537833223986045,0.526816021724372,0.19829313043917382,0.6715235839293523,0.49626612355736593,0.23070223695585393,0.6063231017087258,0.551255940257977,0.15412120474906718,0.6211363195530947,0.5498981670061099,0.16537254046068092,0.6622383894577086,0.506449422946368,0.22764231070925517,0.5810647503679196,0.551255940257977,0.14890873693558304);(1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0)|0.48558352402746
